Microsoft (R) COFF/PE Dumper Version 11.00.50727.1
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file C:\Windows\System32\ntdll.dll

File Type: DLL

  Section contains the following exports for ntdll.dll

    00000000 characteristics
    55635475 time date stamp Mon May 25 12:57:25 2015
        0.00 version
           1 ordinal base
        1994 number of functions
        1986 number of names

    ordinal hint RVA      name

        974  3C5 00036500 RtlInterlockedPushEntrySList
        975  3C6 0004D05F RtlInterlockedPushListSList
        976  3C7 000AE520 RtlInterlockedSetBitRun
        977  3C8 000A3E70 RtlIoDecodeMemIoResource
        978  3C9 000A4000 RtlIoEncodeMemIoResource
        979  3CA 00019D80 RtlIpv4AddressToStringA
        980  3CB 000ACB70 RtlIpv4AddressToStringExA
        981  3CC 0000F280 RtlIpv4AddressToStringExW
        982  3CD 0000F230 RtlIpv4AddressToStringW
        983  3CE 000174F0 RtlIpv4StringToAddressA
        984  3CF 000AC6F0 RtlIpv4StringToAddressExA
        985  3D0 0000E8A0 RtlIpv4StringToAddressExW
        986  3D1 0000F350 RtlIpv4StringToAddressW
        987  3D2 000A1FD0 RtlIpv6AddressToStringA
        988  3D3 000ACC40 RtlIpv6AddressToStringExA
        989  3D4 00004EB0 RtlIpv6AddressToStringExW
        990  3D5 00004FB0 RtlIpv6AddressToStringW
        991  3D6 00017960 RtlIpv6StringToAddressA
        992  3D7 000AC8E0 RtlIpv6StringToAddressExA
        993  3D8 0000F420 RtlIpv6StringToAddressExW
        994  3D9 0000F4C0 RtlIpv6StringToAddressW
        995  3DA 000B09F0 RtlIsActivationContextActive
        996  3DB 000A8680 RtlIsCriticalSectionLocked
        997  3DC 000B2CA0 RtlIsCriticalSectionLockedByThread
        998  3DD 000B0660 RtlIsCurrentThreadAttachExempt
        999  3DE 00055A30 RtlIsDosDeviceName_U
       1000  3DF 0001D490 RtlIsGenericTableEmpty
       1001  3E0 00002690 RtlIsGenericTableEmptyAvl
       1002  3E1 000EC5E0 RtlIsNameInExpression
       1003  3E2 000B4F20 RtlIsNameLegalDOS8Dot3
       1004  3E3 000E1530 RtlIsNormalizedString
       1005  3E4 0001FBE0 RtlIsTextUnicode
       1006  3E5 00043360 RtlIsThreadWithinLoaderCallout
       1007  3E6 00045180 RtlIsValidHandle
       1008  3E7 0001F0F0 RtlIsValidIndexHandle
       1009  3E8 000ECDD0 RtlIsValidLocaleName
       1010  3E9 000A0A00 RtlKnownExceptionFilter
       1011  3EA 00031830 RtlLCIDToCultureName
       1012  3EB 000AE110 RtlLargeIntegerToChar
       1013  3EC 000318C0 RtlLcidToLocaleName
       1014  3ED 0004F860 RtlLeaveCriticalSection
       1015  3EE 00028810 RtlLengthRequiredSid
       1016  3EF 0001CE60 RtlLengthSecurityDescriptor
       1017  3F0 000287A0 RtlLengthSid
       1018  3F1 0002A560 RtlLoadString
       1019  3F2 000A5ED0 RtlLocalTimeToSystemTime
       1020  3F3 00033AF0 RtlLocaleNameToLcid
       1021  3F4 000AD760 RtlLocateExtendedFeature
       1022  3F5 000A29E0 RtlLocateLegacyContext
       1023  3F6 000AD5E0 RtlLockBootStatusData
       1024  3F7 000B91A0 RtlLockCurrentThread
       1025  3F8 00033160 RtlLockHeap
       1026  3F9 000E2320 RtlLockMemoryBlockLookaside
       1027  3FA 000A86A0 RtlLockMemoryStreamRegion
       1028  3FB 000E2210 RtlLockMemoryZone
       1029  3FC 000DB010 RtlLockModuleSection
       1030  3FD 000C2D10 RtlLogStackBackTrace
       1031  3FE 000451C0 RtlLookupAtomInAtomTable
       1032  3FF 0001D4A0 RtlLookupElementGenericTable
       1033  400 000448B0 RtlLookupElementGenericTableAvl
       1034  401 000AD070 RtlLookupElementGenericTableFull
       1035  402 00006310 RtlLookupElementGenericTableFullAvl
       1036  403 0000BBB0 RtlLookupEntryHashTable
       1037  404 00029050 RtlLookupFunctionEntry
       1038  405 00028F40 RtlLookupFunctionTable
       1039  406 0001CF50 RtlMakeSelfRelativeSD
       1040  407 0000F110 RtlMapGenericMask
       1041  408 000A52B0 RtlMapSecurityErrorToNtStatus
       1042  409 0004AF90 RtlMoveMemory
       1043  40A 000316F0 RtlMultiAppendUnicodeStringBuffer
       1044  40B 00050E40 RtlMultiByteToUnicodeN
       1045  40C 00008180 RtlMultiByteToUnicodeSize
       1046  40D 000DC0A0 RtlMultipleAllocateHeap
       1047  40E 000C78C0 RtlMultipleFreeHeap
       1048  40F 000E2590 RtlNewInstanceSecurityObject
       1049  410 000B2910 RtlNewSecurityGrantedAccess
       1050  411 000E0270 RtlNewSecurityObject
       1051  412 000E02B0 RtlNewSecurityObjectEx
       1052  413 000E0320 RtlNewSecurityObjectWithMultipleInheritance
       1053  414 0003EFE0 RtlNormalizeProcessParams
       1054  415 000E15B0 RtlNormalizeString
       1055  416 00011A60 RtlNtPathNameToDosPathName
       1056  417 00051300 RtlNtStatusToDosError
       1057  418 00051330 RtlNtStatusToDosErrorNoTeb
       1058  419 001113D0 RtlNtdllName
       1059  41A 0001FF30 RtlNumberGenericTableElements
       1060  41B 00006350 RtlNumberGenericTableElementsAvl
       1061  41C 000AE700 RtlNumberOfClearBits
       1062  41D 000A48A0 RtlNumberOfSetBits
       1063  41E 00004530 RtlNumberOfSetBitsUlongPtr
       1064  41F 000AE940 RtlOemStringToUnicodeSize
       1065  420 0000E630 RtlOemStringToUnicodeString
       1066  421 0000E750 RtlOemToUnicodeN
       1067  422 00027440 RtlOpenCurrentUser
       1068  423 000B5E20 RtlOwnerAcesPresent
       1069  424 0000C9A0 RtlPcToFileHeader
       1070  425 000C17A0 RtlPinAtomInAtomTable
       1071  426 0001EDF0 RtlPopFrame
       1072  427 000AE7C0 RtlPrefixString
       1073  428 0002C700 RtlPrefixUnicodeString
       1074  429 000C9F50 RtlPrepareForProcessCloning
       1075  42A 0002AC80 RtlProcessFlsData
       1076  42B 000CFE90 RtlProtectHeap
       1077  42C 0001EE10 RtlPushFrame
       1078  42D 000BC900 RtlQueryActivationContextApplicationSettings
       1079  42E 000C15A0 RtlQueryAtomInAtomTable
       1080  42F 000BB750 RtlQueryCriticalSectionOwner
       1081  430 000137C0 RtlQueryDepthSList
       1082  431 000EBC30 RtlQueryDynamicTimeZoneInformation
       1083  432 00048180 RtlQueryElevationFlags
       1084  433 00025140 RtlQueryEnvironmentVariable
       1085  434 0002AC10 RtlQueryEnvironmentVariable_U
       1086  435 000D4B00 RtlQueryHeapInformation
       1087  436 0000C700 RtlQueryInformationAcl
       1088  437 00027B90 RtlQueryInformationActivationContext
       1089  438 0003E3C0 RtlQueryInformationActiveActivationContext
       1090  439 000A86A0 RtlQueryInterfaceMemoryStream
       1091  43A 000DF3B0 RtlQueryModuleInformation
       1092  43B 0002B670 RtlQueryPerformanceCounter
       1093  43C 0001C860 RtlQueryPerformanceFrequency
       1094  43D 000B2310 RtlQueryProcessBackTraceInformation
       1095  43E 000E8130 RtlQueryProcessDebugInformation
       1096  43F 000D4BA0 RtlQueryProcessHeapInformation
       1097  440 000C0B00 RtlQueryProcessLockInformation
       1098  441 00002E60 RtlQueryRegistryValues
       1099  442 000A8180 RtlQuerySecurityObject
       1100  443 000C1BC0 RtlQueryTagHeap
       1101  444 000A8C80 RtlQueryThreadProfiling
       1102  445 000EBC40 RtlQueryTimeZoneInformation
       1103  446 000A7220 RtlQueryUmsThreadInformation
       1104  447 000A7A50 RtlQueueApcWow64Thread
       1105  448 000216F0 RtlQueueWorkItem
       1106  449 00018F60 RtlRaiseException
       1107  44A 000C9340 RtlRaiseStatus
       1108  44B 000A06F0 RtlRandom
       1109  44C 0003AD80 RtlRandomEx
       1110  44D 000323C0 RtlReAllocateHeap
       1111  44E 000A86A0 RtlReadMemoryStream
       1112  44F 000A86A0 RtlReadOutOfProcessMemoryStream
       1113  450 000A8B40 RtlReadThreadProfilingData
       1114  451 000A2450 RtlRealPredecessor
       1115  452 000202A0 RtlRealSuccessor
       1116  453 000DBDC0 RtlRegisterSecureMemoryCacheCallback
       1117  454 000201D0 RtlRegisterThreadWithCsrss
       1118  455 0001D770 RtlRegisterWait
       1119  456 00027550 RtlReleaseActivationContext
       1120  457 000435B0 RtlReleaseMemoryStream
       1121  458 00028E00 RtlReleasePebLock
       1122  459 000C7BD0 RtlReleasePrivilege
       1123  45A 00052590 RtlReleaseRelativeName
       1124  45B 00013080 RtlReleaseResource
       1125  45C 00027520 RtlReleaseSRWLockExclusive
       1126  45D 00024AD0 RtlReleaseSRWLockShared
       1127  45E 000A1350 RtlRemoteCall
       1128  45F 00008690 RtlRemoveEntryHashTable
       1129  460 000A55C0 RtlRemovePrivileges
       1130  461 000C7E60 RtlRemoveVectoredContinueHandler
       1131  462 000C7E50 RtlRemoveVectoredExceptionHandler
       1132  463 000B59E0 RtlReplaceSidInSd
       1133  464 000BED20 RtlReportException
       1134  465 00023700 RtlReportSilentProcessExit
       1135  466 000BDA30 RtlReportSqmEscalation
       1136  467 000C9950 RtlResetMemoryBlockLookaside
       1137  468 000BA930 RtlResetMemoryZone
       1138  469 0003F140 RtlResetRtlTranslations
       1139  46A 0004D21F RtlRestoreContext
       1140  46B 0004FA70 RtlRestoreLastWin32Error
       1141  46C 0003C440 RtlRetrieveNtUserPfn
       1142  46D 000A86A0 RtlRevertMemoryStream
       1143  46E 000A5770 RtlRunDecodeUnicodeString
       1144  46F 000A57D0 RtlRunEncodeUnicodeString
       1145  470 0003AE20 RtlRunOnceBeginInitialize
       1146  471 00036510 RtlRunOnceComplete
       1147  472 00026AE0 RtlRunOnceExecuteOnce
       1148  473 00035950 RtlRunOnceInitialize
       1149  474 000B0360 RtlSecondsSince1970ToTime
       1150  475 000B0390 RtlSecondsSince1980ToTime
       1151  476 000A86A0 RtlSeekMemoryStream
       1152  477 0000C7B0 RtlSelfRelativeToAbsoluteSD
       1153  478 000B00F0 RtlSelfRelativeToAbsoluteSD2
       1154  479 000A31A0 RtlSendMsgToSm
       1155  47A 000108D0 RtlSetAllBits
       1156  47B 000A5520 RtlSetAttributesSecurityDescriptor
       1157  47C 00031D30 RtlSetBits
       1158  47D 000A54E0 RtlSetControlSecurityDescriptor
       1159  47E 00026D30 RtlSetCriticalSectionSpinCount
       1160  47F 00047D90 RtlSetCurrentDirectory_U
       1161  480 000C9500 RtlSetCurrentEnvironment
       1162  481 00026B80 RtlSetCurrentTransaction
       1163  482 00028C70 RtlSetDaclSecurityDescriptor
       1164  483 000EAC50 RtlSetDynamicTimeZoneInformation
       1165  484 00013F90 RtlSetEnvironmentStrings
       1166  485 00035E70 RtlSetEnvironmentVar
       1167  486 000E32B0 RtlSetEnvironmentVariable
       1168  487 000AD730 RtlSetExtendedFeaturesMask
       1169  488 00028E80 RtlSetGroupSecurityDescriptor
       1170  489 0003E380 RtlSetHeapInformation
       1171  48A 000A5110 RtlSetInformationAcl
       1172  48B 000E8AF0 RtlSetIoCompletionCallback
       1173  48C 0004FA70 RtlSetLastWin32Error
       1174  48D 00042EF0 RtlSetLastWin32ErrorAndNtStatusFromNtStatus
       1175  48E 000A86A0 RtlSetMemoryStreamSize
       1176  48F 00028ED0 RtlSetOwnerSecurityDescriptor
       1177  490 000CC4C0 RtlSetProcessDebugInformation
       1178  491 000B4E90 RtlSetProcessIsCritical
       1179  492 000F8170 RtlSetProcessPreferredUILanguages
       1180  493 0001C9C0 RtlSetSaclSecurityDescriptor
       1181  494 000A5410 RtlSetSecurityDescriptorRMControl
       1182  495 00010EF0 RtlSetSecurityObject
       1183  496 000E0230 RtlSetSecurityObjectEx
       1184  497 0004A160 RtlSetThreadErrorMode
       1185  498 000B4DF0 RtlSetThreadIsCritical
       1186  499 00041CD0 RtlSetThreadPoolStartFunc
       1187  49A 00036BA0 RtlSetThreadPreferredUILanguages
       1188  49B 000EAC60 RtlSetTimeZoneInformation
       1189  49C 000E8C70 RtlSetTimer
       1190  49D 000A71E0 RtlSetUmsThreadInformation
       1191  49E 0003E6F0 RtlSetUnhandledExceptionFilter
       1192  49F 000E8D20 RtlSetUserFlagsHeap
       1193  4A0 00047400 RtlSetUserValueHeap
       1194  4A1 000B5D20 RtlSidDominates
       1195  4A2 000A5150 RtlSidEqualLevel
       1196  4A3 0000E2A0 RtlSidHashInitialize
       1197  4A4 0000E350 RtlSidHashLookup
       1198  4A5 000A5200 RtlSidIsHigherLevel
       1199  4A6 00027780 RtlSizeHeap
       1200  4A7 000C0920 RtlSleepConditionVariableCS
       1201  4A8 000C1E40 RtlSleepConditionVariableSRW
       1202  4A9 0001C9B0 RtlSplay
       1203  4AA 0000E1E0 RtlStartRXact
       1204  4AB 000A86A0 RtlStatMemoryStream
       1205  4AC 00017260 RtlStringFromGUID
       1206  4AD 00030590 RtlSubAuthorityCountSid
       1207  4AE 00028800 RtlSubAuthoritySid
       1208  4AF 00006860 RtlSubtreePredecessor
       1209  4B0 000A24A0 RtlSubtreeSuccessor
       1210  4B1 0000DE80 RtlSystemTimeToLocalTime
       1211  4B2 000A4D20 RtlTestBit
       1212  4B3 00053390 RtlTimeFieldsToTime
       1213  4B4 000B6950 RtlTimeToElapsedTimeFields
       1214  4B5 00017650 RtlTimeToSecondsSince1970
       1215  4B6 00042F10 RtlTimeToSecondsSince1980
       1216  4B7 00053150 RtlTimeToTimeFields
       1217  4B8 000CFB80 RtlTraceDatabaseAdd
       1218  4B9 000C3640 RtlTraceDatabaseCreate
       1219  4BA 000D5740 RtlTraceDatabaseDestroy
       1220  4BB 000C1480 RtlTraceDatabaseEnumerate
       1221  4BC 000C02C0 RtlTraceDatabaseFind
       1222  4BD 000C0290 RtlTraceDatabaseLock
       1223  4BE 000B90D0 RtlTraceDatabaseUnlock
       1224  4BF 000C0340 RtlTraceDatabaseValidate
       1225  4C0 000B6930 RtlTryAcquirePebLock
       1226  4C1 000A79D0 RtlTryAcquireSRWLockExclusive
       1227  4C2 000B19E0 RtlTryAcquireSRWLockShared
       1228  4C3 00024940 RtlTryEnterCriticalSection
       1229  4C4 0000DAB0 RtlUTF8ToUnicodeN
       1230  4C5 000B0A20 RtlUmsThreadYield
       1231  4C6 000BF950 RtlUnhandledExceptionFilter
       1232  4C7 000BEE60 RtlUnhandledExceptionFilter2
       1233  4C8 000AE970 RtlUnicodeStringToAnsiSize
       1234  4C9 00051D10 RtlUnicodeStringToAnsiString
       1235  4CA 000AEB00 RtlUnicodeStringToCountedOemString
       1236  4CB 0003E460 RtlUnicodeStringToInteger
       1237  4CC 000AE970 RtlUnicodeStringToOemSize
       1238  4CD 0000B970 RtlUnicodeStringToOemString
       1239  4CE 000A6710 RtlUnicodeToCustomCPN
       1240  4CF 000518F0 RtlUnicodeToMultiByteN
       1241  4D0 00051B10 RtlUnicodeToMultiByteSize
       1242  4D1 0000BA20 RtlUnicodeToOemN
       1243  4D2 00022020 RtlUnicodeToUTF8N
       1244  4D3 00041010 RtlUniform
       1245  4D4 000A27D0 RtlUnlockBootStatusData
       1246  4D5 000B9110 RtlUnlockCurrentThread
       1247  4D6 000330D0 RtlUnlockHeap
       1248  4D7 000C9280 RtlUnlockMemoryBlockLookaside
       1249  4D8 000A86A0 RtlUnlockMemoryStreamRegion
       1250  4D9 000C9180 RtlUnlockMemoryZone
       1251  4DA 000C76F0 RtlUnlockModuleSection
       1252  4DB 000C9BA0 RtlUnwind
       1253  4DC 00017FF0 RtlUnwindEx
       1254  4DD 0002B090 RtlUpcaseUnicodeChar
       1255  4DE 0002C280 RtlUpcaseUnicodeString
       1256  4DF 000AEC90 RtlUpcaseUnicodeStringToAnsiString
       1257  4E0 000AE9A0 RtlUpcaseUnicodeStringToCountedOemString
       1258  4E1 00010120 RtlUpcaseUnicodeStringToOemString
       1259  4E2 000A5F20 RtlUpcaseUnicodeToCustomCPN
       1260  4E3 0001B560 RtlUpcaseUnicodeToMultiByteN
       1261  4E4 0000FE40 RtlUpcaseUnicodeToOemN
       1262  4E5 000B2C70 RtlUpdateClonedCriticalSection
       1263  4E6 000A79B0 RtlUpdateClonedSRWLock
       1264  4E7 0000C560 RtlUpdateTimer
       1265  4E8 000A4E10 RtlUpperChar
       1266  4E9 000AE760 RtlUpperString
       1267  4EA 0002B960 RtlUserThreadStart
       1268  4EB 00028AB0 RtlValidAcl
       1269  4EC 00002A20 RtlValidRelativeSecurityDescriptor
       1270  4ED 0001D0D0 RtlValidSecurityDescriptor
       1271  4EE 00026480 RtlValidSid
       1272  4EF 0001F330 RtlValidateHeap
       1273  4F0 000D3D60 RtlValidateProcessHeaps
       1274  4F1 000AE910 RtlValidateUnicodeString
       1275  4F2 000148D0 RtlVerifyVersionInfo
       1276  4F3 00019310 RtlVirtualUnwind
       1277  4F4 0001F970 RtlWakeAllConditionVariable
       1278  4F5 000B75E0 RtlWakeConditionVariable
       1279  4F6 0000B1C0 RtlWalkFrameChain
       1280  4F7 000011B0 RtlWalkHeap
       1281  4F8 000B5330 RtlWeaklyEnumerateEntryHashTable
       1282  4F9 000BEC70 RtlWerpReportException
       1283  4FA 000A7A40 RtlWow64CallFunction64
       1284  4FB 000A7A40 RtlWow64EnableFsRedirection
       1285  4FC 000A7A40 RtlWow64EnableFsRedirectionEx
       1286  4FD 000A7A10 RtlWow64GetThreadContext
       1287  4FE 000B1BA0 RtlWow64GetThreadSelectorEntry
       1288  4FF 000E7A90 RtlWow64LogMessageInEventLogger
       1289  500 000A79F0 RtlWow64SetThreadContext
       1290  501 000A79E0 RtlWow64SuspendThread
       1291  502 000A86A0 RtlWriteMemoryStream
       1292  503 000EA440 RtlWriteRegistryValue
       1293  504 000C5CD0 RtlZeroHeap
       1294  505 0004F750 RtlZeroMemory
       1295  506 000A7130 RtlZombifyActivationContext
       1296  507 00044D30 RtlpApplyLengthFunction
       1297  508 000038F0 RtlpCheckDynamicTimeZoneInformation
       1298  509 000F8A20 RtlpCleanupRegistryKeys
       1299  50A 000EF100 RtlpConvertCultureNamesToLCIDs
       1300  50B 000F2410 RtlpConvertLCIDsToCultureNames
       1301  50C 000286E0 RtlpCreateProcessRegistryInfo
       1302  50D 00001350 RtlpEnsureBufferSize
       1303  50E 0004C990 RtlpExecuteUmsThread
       1304  50F 00003F00 RtlpGetLCIDFromLangInfoNode
       1305  510 00003F60 RtlpGetNameFromLangInfoNode
       1306  511 000322D0 RtlpGetSystemDefaultUILanguage
       1307  512 000ECBB0 RtlpGetUserOrMachineUILanguage4NLS
       1308  513 000F77D0 RtlpInitializeLangRegistryInfo
       1309  514 000040E0 RtlpIsQualifiedLanguage
       1310  515 000F5CF0 RtlpLoadMachineUIByPolicy
       1311  516 0003D260 RtlpLoadUserUIByPolicy
       1312  517 000C8E60 RtlpMuiFreeLangRegistryInfo
       1313  518 000DAF70 RtlpMuiRegCreateRegistryInfo
       1314  519 0003CE70 RtlpMuiRegFreeRegistryInfo
       1315  51A 0003D580 RtlpMuiRegLoadRegistryInfo
       1316  51B 000B2AE0 RtlpNotOwnerCriticalSection
       1317  51C 0009FDE0 RtlpNtCreateKey
       1318  51D 000DAC00 RtlpNtEnumerateSubKey
       1319  51E 0009FDA0 RtlpNtMakeTemporaryKey
       1320  51F 00004200 RtlpNtOpenKey
       1321  520 000DAD10 RtlpNtQueryValueKey
       1322  521 0009FDB0 RtlpNtSetValueKey
       1323  522 00016B60 RtlpQueryDefaultUILanguage
       1324  523 000E8890 RtlpQueryProcessDebugInformationFromWow64
       1325  524 000F78C0 RtlpRefreshCachedUILanguage
       1326  525 000F84F0 RtlpSetInstallLanguage
       1327  526 000FA290 RtlpSetPreferredUILanguages
       1328  527 000FA290 RtlpSetUserPreferredUILanguages
       1329  528 0004CC84 RtlpUmsExecuteYieldThreadEnd
       1330  529 0004CB95 RtlpUmsThreadYield
       1331  52A 0001EB20 RtlpUnWaitCriticalSection
       1332  52B 000F79C0 RtlpVerifyAndCommitUILanguageSettings
       1333  52C 000A86B0 RtlpWaitForCriticalSection
       1334  52D 000AE940 RtlxAnsiStringToUnicodeSize
       1335  52E 000AE940 RtlxOemStringToUnicodeSize
       1336  52F 000AE970 RtlxUnicodeStringToAnsiSize
       1337  530 000AE970 RtlxUnicodeStringToOemSize
       1338  531 000F36E0 SbExecuteProcedure
       1339  532 000526C0 SbSelectProcedure
       1340  533 000F4C50 ShipAssert
       1341  534 000A77F0 ShipAssertGetBufferInfo
       1342  535 000F4F90 ShipAssertMsgA
       1343  536 000F4F90 ShipAssertMsgW
       1344  537 000E8AC0 TpAllocAlpcCompletion
       1345  538 0001E090 TpAllocAlpcCompletionEx
       1346  539 00007BE0 TpAllocCleanupGroup
       1347  53A 00015490 TpAllocIoCompletion
       1348  53B 0003BB20 TpAllocPool
       1349  53C 00037850 TpAllocTimer
       1350  53D 0001D9B0 TpAllocWait
       1351  53E 00011690 TpAllocWork
       1352  53F 000133D0 TpAlpcRegisterCompletionList
       1353  540 000CAFC0 TpAlpcUnregisterCompletionList
       1354  541 00014680 TpCallbackIndependent
       1355  542 000CA970 TpCallbackLeaveCriticalSectionOnCompletion
       1356  543 00020A30 TpCallbackMayRunLong
       1357  544 000CAB00 TpCallbackReleaseMutexOnCompletion
       1358  545 000CAC90 TpCallbackReleaseSemaphoreOnCompletion
       1359  546 000CAE30 TpCallbackSetEventOnCompletion
       1360  547 000CA7E0 TpCallbackUnloadDllOnCompletion
       1361  548 000CBB50 TpCancelAsyncIoOperation
       1362  549 00047EA0 TpCaptureCaller
       1363  54A 0002AF60 TpCheckTerminateWorker
       1364  54B 000C1D90 TpDbgDumpHeapUsage
       1365  54C 000B38B0 TpDbgGetFreeInfo
       1366  54D 0009E850 TpDbgSetLogRoutine
       1367  54E 0001C810 TpDisablePoolCallbackChecks
       1368  54F 00016380 TpDisassociateCallback
       1369  550 0001A000 TpIsTimerSet
       1370  551 000E86D0 TpPoolFreeUnusedNodes
       1371  552 000120D0 TpPostWork
       1372  553 000A94E0 TpQueryPoolStackInformation
       1373  554 00005D90 TpReleaseAlpcCompletion
       1374  555 00007B00 TpReleaseCleanupGroup
       1375  556 00007A00 TpReleaseCleanupGroupMembers
       1376  557 00015840 TpReleaseIoCompletion
       1377  558 00045500 TpReleasePool
       1378  559 0000D1F0 TpReleaseTimer
       1379  55A 0000C320 TpReleaseWait
       1380  55B 00011EE0 TpReleaseWork
       1381  55C 000CBAD0 TpSetDefaultPoolMaxThreads
       1382  55D 000E2870 TpSetDefaultPoolStackInformation
       1383  55E 0001EC20 TpSetPoolMaxThreads
       1384  55F 0001ECC0 TpSetPoolMinThreads
       1385  560 0001C7C0 TpSetPoolStackInformation
       1386  561 0001ABE0 TpSetTimer
       1387  562 0001DA90 TpSetWait
       1388  563 00012530 TpSimpleTryPost
       1389  564 00010680 TpStartAsyncIoOperation
       1390  565 000CB290 TpWaitForAlpcCompletion
       1391  566 000CBE10 TpWaitForIoCompletion
       1392  567 0000D490 TpWaitForTimer
       1393  568 00004720 TpWaitForWait
       1394  569 000CB6E0 TpWaitForWork
       1395  56A 00014A60 VerSetConditionMask
       1396  56B 000F4A90 WerReportSQMEvent
       1397  56C 000EFD40 WinSqmAddToAverageDWORD
       1398  56D 000EF500 WinSqmAddToStream
       1399  56E 000F45B0 WinSqmAddToStreamEx
       1400  56F 000ED110 WinSqmCheckEscalationAddToStreamEx
       1401  570 000ED540 WinSqmCheckEscalationSetDWORD
       1402  571 000ED430 WinSqmCheckEscalationSetDWORD64
       1403  572 000ED2C0 WinSqmCheckEscalationSetString
       1404  573 000EB140 WinSqmCommonDatapointDelete
       1405  574 000EB4A0 WinSqmCommonDatapointSetDWORD
       1406  575 000EB450 WinSqmCommonDatapointSetDWORD64
       1407  576 000EBD90 WinSqmCommonDatapointSetStreamEx
       1408  577 000EB370 WinSqmCommonDatapointSetString
       1409  578 000ED700 WinSqmEndSession
       1410  579 0001D200 WinSqmEventEnabled
       1411  57A 0001D420 WinSqmEventWrite
       1412  57B 000ED050 WinSqmGetEscalationRuleStatus
       1413  57C 000ECF40 WinSqmGetInstrumentationProperty
       1414  57D 0001D280 WinSqmIncrementDWORD
       1415  57E 00042E00 WinSqmIsOptedIn
       1416  57F 0002A700 WinSqmIsOptedInEx
       1417  580 000EFD60 WinSqmSetDWORD
       1418  581 000EF320 WinSqmSetDWORD64
       1419  582 000ED650 WinSqmSetEscalationInfo
       1420  583 000EFD20 WinSqmSetIfMaxDWORD
       1421  584 000EFD00 WinSqmSetIfMinDWORD
       1422  585 000EF840 WinSqmSetString
       1423  586 000ED800 WinSqmStartSession
       1424  587 0004E1E0 ZwAcceptConnectPort
       1425  588 0004E1F0 ZwAccessCheck
       1426  589 0004DE40 ZwAccessCheckAndAuditAlarm
       1427  58A 0004E200 ZwAccessCheckByType
       1428  58B 0004E140 ZwAccessCheckByTypeAndAuditAlarm
       1429  58C 0004E210 ZwAccessCheckByTypeResultList
       1430  58D 0004E220 ZwAccessCheckByTypeResultListAndAuditAlarm
       1431  58E 0004E230 ZwAccessCheckByTypeResultListAndAuditAlarmByHandle
       1432  58F 0004E020 ZwAddAtom
       1433  590 0004E240 ZwAddBootEntry
       1434  591 0004E250 ZwAddDriverEntry
       1435  592 0004E260 ZwAdjustGroupsToken
       1436  593 0004DFC0 ZwAdjustPrivilegesToken
       1437  594 0004E270 ZwAlertResumeThread
       1438  595 0004E280 ZwAlertThread
       1439  596 0004E290 ZwAllocateLocallyUniqueId
       1440  597 0004E2A0 ZwAllocateReserveObject
       1441  598 0004E2B0 ZwAllocateUserPhysicalPages
       1442  599 0004E2C0 ZwAllocateUuids
       1443  59A 0004DD30 ZwAllocateVirtualMemory
       1444  59B 0004E2D0 ZwAlpcAcceptConnectPort
       1445  59C 0004E2E0 ZwAlpcCancelMessage
       1446  59D 0004E2F0 ZwAlpcConnectPort
       1447  59E 0004E300 ZwAlpcCreatePort
       1448  59F 0004E310 ZwAlpcCreatePortSection
       1449  5A0 0004E320 ZwAlpcCreateResourceReserve
       1450  5A1 0004E330 ZwAlpcCreateSectionView
       1451  5A2 0004E340 ZwAlpcCreateSecurityContext
       1452  5A3 0004E350 ZwAlpcDeletePortSection
       1453  5A4 0004E360 ZwAlpcDeleteResourceReserve
       1454  5A5 0004E370 ZwAlpcDeleteSectionView
       1455  5A6 0004E380 ZwAlpcDeleteSecurityContext
       1456  5A7 0004E390 ZwAlpcDisconnectPort
       1457  5A8 0004E3A0 ZwAlpcImpersonateClientOfPort
       1458  5A9 0004E3B0 ZwAlpcOpenSenderProcess
       1459  5AA 0004E3C0 ZwAlpcOpenSenderThread
       1460  5AB 0004E3D0 ZwAlpcQueryInformation
       1461  5AC 0004E3E0 ZwAlpcQueryInformationMessage
       1462  5AD 0004E3F0 ZwAlpcRevokeSecurityContext
       1463  5AE 0004E400 ZwAlpcSendWaitReceivePort
       1464  5AF 0004E410 ZwAlpcSetInformation
       1465  5B0 0004E070 ZwApphelpCacheControl
       1466  5B1 0004E420 ZwAreMappedFilesTheSame
       1467  5B2 0004E430 ZwAssignProcessToJobObject
       1468  5B3 0004DC00 ZwCallbackReturn
       1469  5B4 0004E180 ZwCancelIoFile
       1470  5B5 0004E440 ZwCancelIoFileEx
       1471  5B6 0004E450 ZwCancelSynchronousIoFile
       1472  5B7 0004E1C0 ZwCancelTimer
       1473  5B8 0004DF90 ZwClearEvent
       1474  5B9 0004DCA0 ZwClose
       1475  5BA 0004DF60 ZwCloseObjectAuditAlarm
       1476  5BB 0004E460 ZwCommitComplete
       1477  5BC 0004E470 ZwCommitEnlistment
       1478  5BD 0004E480 ZwCommitTransaction
       1479  5BE 0004E490 ZwCompactKeys
       1480  5BF 0004E4A0 ZwCompareTokens
       1481  5C0 0004E4B0 ZwCompleteConnectPort
       1482  5C1 0004E4C0 ZwCompressKey
       1483  5C2 0004E4D0 ZwConnectPort
       1484  5C3 0004DFE0 ZwContinue
